Category,Organization,Filed,Sub-Docket,Accession,Description
Filed By,National Association of Regulatory Utility Commissioners,05/19/2022,0,20220519-5087 Go to Doc InfoGo to File List,Motion for Extension Of Time of National Association of Regulatory Utility Commissioners under RM21-17.
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),05/20/2022,0,20220520-4001 Go to Doc InfoGo to File List,"Chairman Richard Glick's response to U.S. Representative Kathy Chair's 04/20/2022 letter re interest in reducing household energy bills, improving electric reliability, and facilitating a faster transition to a clean energy economy under RM21-17."
Filed By,Western Interstate Energy Board,05/23/2022,0,20220523-5154 Go to Doc InfoGo to File List,Comments From Western State Regional Representatives In Support Of The National Association Of Regulatory Utility Commissioners’ Motion For An Extension Of Time To Submit Comments under RM21-17.
Issued By,"SECRETARY OF THE COMMISSION, FERC",05/25/2022,0,20220525-3019 Go to Doc InfoGo to File List,Notice on Requests for Extension of Time re Building for the Future Through Electric Regional Transmission Planning and Cost Allocation and Generator Interconnection under RM21-17.
Filed By,"American Clean Power Association Advanced Energy Economy Solar Energy Industries Association , American Council on Renewable Energy ,",06/01/2022,0,20220601-5320 Go to Doc InfoGo to File List,Comments of Clean Energy Coalition under AD21-15 et. al.
Filed By,Large Public Power Council,06/06/2022,0,20220606-5215 Go to Doc InfoGo to File List,Comment of Large Public Power Council under RM21-17.
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),06/07/2022,0,20220607-4003 Go to Doc InfoGo to File List,Chairman Richard Glick's response to U.S. Representative Kathy Castor's 03/24/2022 letter re FERC's review of existing incentives and potential disincentives for the deployment of advanced transmission technologies under RM21-17 et al.
Filed By,State of Tennessee,06/16/2022,0,20220616-5127 Go to Doc InfoGo to File List,"Request to Update Official Service List Information of State of Tennessee Office of the Attorney General under EL21-40, et. al."
Filed By,"Organization of MISO States, Inc.",06/28/2022,0,20220628-5108 Go to Doc InfoGo to File List,"Request to Modify Appearance and Service List of Organization of MISO States, Inc. under AD20-14, et. al."
Filed By,Smart Electric Power Alliance,07/08/2022,0,20220708-5010 Go to Doc InfoGo to File List,Comments of Smart Electric Power Alliance under RM21-17.
Filed By,Tabors Caramanis Rudkevich,07/18/2022,0,20220718-5106 Go to Doc InfoGo to File List,Comments of Tabors Caramanis Rudkevich under RM21-17.
Filed By,Microgrid Resources Coalition,07/18/2022,0,20220718-5120 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Microgrid Resources Coalition under RM21-17.
Filed By,Microgrid Resources Coalition,07/18/2022,0,20220718-5113 Go to Doc InfoGo to File List,Comments of Microgrid Resources Coalition under RM21-17.
Filed By,"RWE Renewables Americas, LLC",07/26/2022,0,20220726-5115 Go to Doc InfoGo to File List,"(doc-less) Motion to Intervene of RWE Renewables Americas, LLC under RM21-17."
Filed By,Georgia Public Service Commission,07/27/2022,0,20220727-5114 Go to Doc InfoGo to File List,Motion of Georgia Public Service Commission for Extension of Time to Submit Comments and Request for Expedited Action under RM21-17.
Filed By,Pennsylvania Public Utility Commission,08/01/2022,0,20220801-5104 Go to Doc InfoGo to File List,"Request to Update Information of the Pennsylvania Public Utility Commission under AD16-16, et. al."
Filed By,"Potomac Economics, Ltd.",08/04/2022,0,20220804-5002 Go to Doc InfoGo to File List,"Comments of Potomac Economics, Ltd. under RM21-17."
Issued By,"SECRETARY OF THE COMMISSION, FERC",08/09/2022,0,20220809-3064 Go to Doc InfoGo to File List,Notice Denying Extension of Time re Building for the Future Through Electric Regional Transmission Planning and Cost Allocation and Generator Interconnection under RM21-17.
Filed By,LADWP,08/11/2022,0,20220811-5030 Go to Doc InfoGo to File List,Comments of Los Angeles Department of Water and Power under RM21-17.
Filed By,Consumers Energy Company,08/12/2022,0,20220812-5102 Go to Doc InfoGo to File List,"Notice of Modification of Appearance and Official Service List Consumers Energy Company under EL22-56, et. al."
Filed By,New England Power Pool Participants Committee,08/12/2022,0,20220812-5158 Go to Doc InfoGo to File List,Initial Comments of the New England Power Pool Participants Committee under RM21-17.
Filed By,Fervo Energy,08/15/2022,0,20220815-5002 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Fervo Energy under RM21-17.
Filed By,National Electrical Manufacturers Association,08/15/2022,0,20220815-5021 Go to Doc InfoGo to File List,Comments of National Electrical Manufacturers Association under RM21-17.
Filed By,Individual No Affiliation,08/15/2022,0,20220815-5065 Go to Doc InfoGo to File List,Comments of Handy Law LLC under RM21-17.
Filed By,Vermont Electric Power Company,08/15/2022,0,20220815-5122 Go to Doc InfoGo to File List,"Comments of Vermont Electric Power Company, Inc. et. al. under RM21-17."
Filed By,RMI,08/16/2022,0,20220816-5125 Go to Doc InfoGo to File List,Comments of RMI under RM21-17.
Issued By,CHAIR AND IMMEDIATE STAFF (FERC),08/16/2022,0,20220816-4001 Go to Doc InfoGo to File List,"Chairman Richard Glick's response to United States Senator John Hickenlooper's et al June 24, 2022 letter re the concerns related to the generator interconnection process, etc. under RM22-14 et al."
Filed By,"Smart Wires, Inc.",08/16/2022,0,20220816-5126 Go to Doc InfoGo to File List,"Comments of Smart Wires, Inc. under RM21-17."
Filed By,UNITED STATES SENATOR,08/16/2022,0,20220816-4000 Go to Doc InfoGo to File List,"Comments of United States Senator John Hickenlooper et al, re the proposed reforms to how to approach critical electric transmission system infrastructure under RM22-14 et al."
Filed By,American Council on Renewable Energy,08/16/2022,0,20220816-5129 Go to Doc InfoGo to File List,Comments of American Council on Renewable Energy et. al. under RM21-17.
Filed By,Nebraska Power Review Board,08/16/2022,0,20220816-5133 Go to Doc InfoGo to File List,Comments of Nebraska Power Review Board under RM21-17.
Filed By,GridLab,08/16/2022,0,20220816-5142 Go to Doc InfoGo to File List,Comments of GridLab under RM21-17.
Filed By,Center for Biological Diversity,08/16/2022,0,20220816-5121 Go to Doc InfoGo to File List,Comments of Center for Biological Diversity under RM21-17.
Filed By,American Council on Renewable Energy,08/16/2022,0,20220816-5085 Go to Doc InfoGo to File List,Comments of American Council on Renewable Energy et. al. under RM21-17.
Filed By,Alabama Public Service Commission,08/16/2022,0,20220816-5042 Go to Doc InfoGo to File List,Comments of Alabama Public Service Commission under RM21-17.
Filed By,Pennsylvania Public Utility Commission,08/16/2022,0,20220816-5053 Go to Doc InfoGo to File List,Comments of Pennsylvania Public Utility Commission under RM21-17.
Filed By,Consumer Organizations,08/16/2022,0,20220816-5006 Go to Doc InfoGo to File List,Joint Comments of Consumer Organizations under RM21-17.
Filed By,"NRG Energy, Inc.",08/16/2022,0,20220816-5007 Go to Doc InfoGo to File List,"Comments of NRG Energy, Inc. under RM21-17."
Filed By,"ALLETE, Inc.,d.b.a. Minnesota Power",08/16/2022,0,20220816-5089 Go to Doc InfoGo to File List,"(doc-less) Motion to Intervene of ALLETE, Inc.,d.b.a. Minnesota Power under RM21-17."
Filed By,MINNESOTA PUBLIC UTILITIES COMMISSION Minnesota Department of Commerce,08/16/2022,0,20220816-5103 Go to Doc InfoGo to File List,Initial Joint Comments of the Minnesota Public Utilities Commission and Minnesota Department of Commerce under RM21-17.
Filed By,"Dominion Energy Services, Inc.",08/17/2022,0,20220817-5084 Go to Doc InfoGo to File List,"Comments of Dominion Energy Services, Inc. under RM21-17."
Filed By,New York Power Authority,08/17/2022,0,20220817-5087 Go to Doc InfoGo to File List,"Comments of New York Power Authority, Inc. under RM21-17."
Filed By,Form Energy,08/17/2022,0,20220817-5089 Go to Doc InfoGo to File List,"Comments of Form Energy, Inc. under RM21-17."
Filed By,Pattern Energy Group LP,08/17/2022,0,20220817-5090 Go to Doc InfoGo to File List,Comments of Pattern Energy Group LP under RM21-17.
Filed By,Business Council for Sustainable Energy,08/17/2022,0,20220817-5119 Go to Doc InfoGo to File List,Comments of the Business Council for Sustainable Energy under RM21-17.
Filed By,Developers Advocating Transmission Advancements,08/17/2022,0,20220817-5078 Go to Doc InfoGo to File List,Initial Comments of Developers Advocating Transmission Advancements under RM21-17.
Filed By,Duke Energy Corporation,08/17/2022,0,20220817-5094 Go to Doc InfoGo to File List,Comments of Duke Energy Corporation under RM21-17.
Filed By,Edison Electric Institute,08/17/2022,0,20220817-5096 Go to Doc InfoGo to File List,Initial Comments of the Edison Electric Institute under RM21-17.
Filed By,Transmission Agency of Northern California,08/17/2022,0,20220817-5101 Go to Doc InfoGo to File List,Comments of the Transmission Agency of Northern California under RM21-17.
Filed By,"Invenergy Solar Development North America LLC Invenergy Thermal Development LLC Invenergy Wind Development North America LLC , Invenergy Transmission LLC ,",08/17/2022,0,20220817-5125 Go to Doc InfoGo to File List,"Comments of Invenergy Solar Development North America LLC, et. al. under RM21-17."
Filed By,National Association of State Energy Officials,08/17/2022,0,20220817-5085 Go to Doc InfoGo to File List,Comments of the National Association of State Energy Officials under RM21-17.
Filed By,Large Public Power Council,08/17/2022,0,20220817-5115 Go to Doc InfoGo to File List,Comments of Large Public Power Council under RM21-17.
Filed By,Public Utilities Commission of Nevada,08/17/2022,0,20220817-5128 Go to Doc InfoGo to File List,Initial Comments of Public Utilities Commission of Nevada under RM21-17.
Filed By,"PacifiCorp NV Energy, Inc.",08/17/2022,0,20220817-5120 Go to Doc InfoGo to File List,"Comments of PacifiCorp, et. al. under RM21-17."
Filed By,"Middle River Power, LLC",08/17/2022,0,20220817-5122 Go to Doc InfoGo to File List,"Initial Comments of Middle River Power, LLC under RM21-17."
Filed By,"Organization of MISO States, Inc.",08/17/2022,0,20220817-5123 Go to Doc InfoGo to File List,"Initial Comments of the Organization of Midcontinent Independent System Operator States, Inc. under RM21-17."
Filed By,Iowa Utilities Board,08/17/2022,0,20220817-5319 Go to Doc InfoGo to File List,Comments of Iowa Utilities Board under RM21-17.
Filed By,MISO Transmission Owners,08/17/2022,0,20220817-5317 Go to Doc InfoGo to File List,Initial Comments of the MISO Transmission Owners under RM21-17.
Filed By,ENVIRONMENTAL LAW & POLICY CENTER,08/17/2022,0,20220817-5313 Go to Doc InfoGo to File List,Comments of Conservation and Renewable Energy (CARE) Coalition under RM21-17.
Filed By,North Carolina Utilities Commission Public Staff,08/17/2022,0,20220817-5318 Go to Doc InfoGo to File List,Joint Comments of the Non-RTO NASUCA States under RM21-17.
Filed By,ELCON,08/17/2022,0,20220817-5057 Go to Doc InfoGo to File List,Comments of Electricity Consumers Resource Council under RM21-17.
Filed By,Great River Energy,08/17/2022,0,20220817-5060 Go to Doc InfoGo to File List,Comments of the Coalition of Midcontinent Independent System Operator Generation and Transmission Cooperatives under RM21-17.
Filed By,Clean Energy States Alliance,08/17/2022,0,20220817-5162 Go to Doc InfoGo to File List,Comments of Clean Energy States Alliance under RM21-17.
Filed By,"International Transmission Company, et al.",08/17/2022,0,20220817-5163 Go to Doc InfoGo to File List,"Comments of International Transmission Company, et al. under RM21-17."
Filed By,Attorney General's Office,08/17/2022,0,20220817-5164 Go to Doc InfoGo to File List,Comments of Washington Utilities and Transportation Commission et. al. under RM21-17.
Filed By,New England for Offshore Wind,08/17/2022,0,20220817-5184 Go to Doc InfoGo to File List,Comments of New England for Offshore Wind under RM21-17.
Filed By,"Massachusetts Municipal Wholesale Electric Company New Hampshire Electric Cooperative, Inc. Connecticut Municipal Electric Energy Cooperative , Vermont Public Power Supply Authority ,",08/17/2022,0,20220817-5189 Go to Doc InfoGo to File List,"Comments of Massachusetts Municipal Wholesale Electric Company, et. al. under RM21-17."
Filed By,Southern Renewable Energy Association,08/17/2022,0,20220817-5204 Go to Doc InfoGo to File List,Comments of Southern Renewable Energy Association under RM21-17.
Filed By,Six Cities CA,08/17/2022,0,20220817-5205 Go to Doc InfoGo to File List,"Comments on Behalf of the Cities of Anaheim, Azusa, Banning, Colton, Pasadena, and Riverside, California under RM21-17."
Filed By,Advanced Energy Buyers Group,08/17/2022,0,20220817-5219 Go to Doc InfoGo to File List,Comments of Advanced Energy Buyers Group under RM21-17.
Filed By,"American Municipal Power, Inc.",08/17/2022,0,20220817-5220 Go to Doc InfoGo to File List,"Comments of American Municipal Power, Inc. under RM21-17."
Filed By,"City of New York, New York",08/17/2022,0,20220817-5233 Go to Doc InfoGo to File List,"Initial Comments of City of New York, New York under RM21-17."
Filed By,"Utility Intervention Unit, New York State Department of Stat",08/17/2022,0,20220817-5235 Go to Doc InfoGo to File List,"Comments of Utility Intervention Unit, New York State Department of State under RM21-17."
Filed By,Interwest Energy Alliance,08/17/2022,0,20220817-5029 Go to Doc InfoGo to File List,Comments of Interwest Energy Alliance under RM21-17.
Filed By,Indiana Utility Regulatory Commission,08/17/2022,0,20220817-5018 Go to Doc InfoGo to File List,Comments of Indiana Utility Regulatory Commission under RM21-17.
Filed By,"Market Monitoring Unit of Southwest Power Pool, Inc.",08/17/2022,0,20220817-5035 Go to Doc InfoGo to File List,Comments of Market Monitoring Unit of Southwest Power Pool under RM21-17.
